application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
dcd91ebd-63d3-4d44-a350-00678fe26457,CUST100968,2024-12-02,Business Loan,672000.0,36,11.34,Medical Emergency,Business Owner,49000.0,639,5900.0,12.04,Owned,"69, Kulkarni Road, Howrah 519567, Rewa, Gujarat, 584227",39,Other,4,Declined,0,
a815a1ff-74c5-4f79-b830-cbc2baec0738,CUST103059,2024-10-14,Business Loan,1066000.0,12,8.23,Vehicle Purchase,Unemployed,40100.0,662,4000.0,9.98,Jointly Owned,"19, Bhagat Nagar, Karawal Nagar-427220, Siwan, Sikkim, 901517",40,Other,1,Approved,0,
37e9f16a-b356-4c16-9dda-afd5e03e556f,CUST102913,2023-11-30,Business Loan,334000.0,24,11.58,Home Renovation,Self-Employed,68900.0,709,4000.0,5.81,Owned,"66/064, Gara Circle, Bijapur 245049, Jalna, West Bengal, 386845",43,Female,0,Approved,0,
7cc258b0-864d-4244-9f82-21a8884d940c,CUST107783,2024-01-01,Home Loan,116000.0,360,7.87,Wedding,Student,115200.0,616,2200.0,1.91,Owned,"34/39, Rajan Zila, Belgaum-983787, Pondicherry, Nagaland, 699586",23,Male,0,Declined,0,
77d73dca-9a01-4e2d-9f06-2fe995ddbbcc,CUST111445,2022-09-29,Home Loan,331000.0,36,11.21,Medical Emergency,Retired,64800.0,688,5500.0,8.49,Jointly Owned,"192, Dixit, Nagaon 907069, Jalna, Madhya Pradesh, 516831",40,Female,1,Approved,0,
5f16c655-c0bc-4c77-9bc3-4b920400e358,CUST119799,2023-10-22,Business Loan,586000.0,60,9.35,Vehicle Purchase,Unemployed,49200.0,765,3200.0,6.5,Jointly Owned,"97/129, Mani Road, Bhopal-350489, Mango, Uttarakhand, 039338",64,Other,3,Approved,0,
b81156e0-d531-4e79-952c-691253efae64,CUST109973,2023-01-18,Home Loan,216000.0,240,12.16,Medical Emergency,Salaried,65100.0,736,3400.0,5.22,Rented,"H.No. 55, Balan Ganj, Gurgaon 879938, Ratlam, Assam, 258045",49,Female,2,Approved,0,
c074737d-d347-4391-a2c5-04cfa913118d,CUST115959,2025-02-21,Personal Loan,518000.0,24,11.9,Wedding,Salaried,33300.0,603,3300.0,9.91,Jointly Owned,"21, Kaur Path, Gwalior 313149, Gurgaon, Haryana, 284582",32,Male,1,Declined,0,
d52dee8d-e477-4797-9d86-bc9568ce8068,CUST114274,2023-03-10,Personal Loan,456000.0,24,8.14,Wedding,Student,87700.0,739,5000.0,5.7,Jointly Owned,"721, Baral, Bihar Sharif 773356, Korba, Nagaland, 329807",26,Other,0,Approved,0,
e021cd4e-9dfd-4c8c-8eee-6daf035ccb05,CUST102250,2023-07-14,Business Loan,373000.0,60,12.19,Wedding,Unemployed,46800.0,718,2600.0,5.56,Owned,"520, Deo Nagar, Gaya 918281, Jalna, Meghalaya, 667830",52,Other,3,Fraudulent - Detected,1,Synthetic Identity
a6f7b5c4-5021-4721-826a-e077408e862a,CUST115732,2024-12-25,Business Loan,154000.0,240,11.78,Debt Consolidation,Student,65600.0,627,0.0,0.0,Rented,"54, Borde Circle, Kota 019921, Yamunanagar, Punjab, 030232",33,Male,3,Declined,0,
ca891974-21b0-4b36-b9d7-45991f0be7ec,CUST116107,2024-08-26,Education Loan,812000.0,24,11.53,Education,Self-Employed,69600.0,653,3000.0,4.31,Owned,"778, Handa, Kamarhati-089153, Junagadh, Bihar, 343108",55,Male,1,Approved,0,
5d2ee238-7ea1-4758-ac10-c86756653810,CUST115917,2024-08-21,Home Loan,839000.0,240,10.65,Wedding,Student,49600.0,672,3700.0,7.46,Owned,"H.No. 82, Issac Street, Mango-157910, Mirzapur, Chhattisgarh, 051784",37,Male,1,Approved,0,
fd74f4cb-aede-436a-90f7-8163b69ba6ed,CUST117342,2023-10-16,Education Loan,676000.0,36,9.95,Business Expansion,Retired,32700.0,782,3500.0,10.7,Jointly Owned,"H.No. 32, Gopal Circle, Bhagalpur 951869, Dhule, Madhya Pradesh, 865107",52,Male,3,Approved,0,
dfc08e5e-23d6-48dd-ae5e-9a12665b9b4e,CUST116334,2022-08-13,Business Loan,623000.0,360,10.03,Medical Emergency,Student,67500.0,747,4600.0,6.81,Owned,"H.No. 343, Ghosh Zila, Guwahati 884824, Kottayam, Bihar, 790839",48,Other,4,Approved,0,
176c5353-ec8b-4227-a48f-bc833b117335,CUST106257,2024-05-18,Personal Loan,592000.0,12,9.94,Business Expansion,Student,16400.0,644,500.0,3.05,Owned,"29, Bera Circle, Parbhani-059950, Korba, Tamil Nadu, 320876",54,Other,3,Declined,0,
b705553a-df92-4d43-b504-25fd4bf6f4f2,CUST101479,2024-06-14,Home Loan,641000.0,360,11.63,Home Renovation,Unemployed,39100.0,703,300.0,0.77,Jointly Owned,"H.No. 35, Sama Ganj, Kollam-452756, Navi Mumbai, Odisha, 030568",53,Female,1,Approved,0,
c78f5c06-00e0-4db4-b202-194657c0ab77,CUST111911,2025-02-19,Home Loan,730000.0,240,10.07,Home Renovation,Student,17100.0,758,6200.0,36.26,Rented,"18, Dave Ganj, Nagercoil 047271, Jammu, Assam, 416851",41,Male,2,Fraudulent - Undetected,1,Loan Stacking
64393b70-4202-49fb-a7e1-8fc83228a66f,CUST104173,2024-10-23,Education Loan,870000.0,240,12.32,Home Renovation,Retired,25800.0,660,5400.0,20.93,Jointly Owned,"H.No. 939, Tank Chowk, Aligarh-776684, Rampur, Uttar Pradesh, 772214",30,Male,0,Approved,0,
2dea6980-92e1-4177-8729-d2101af84c6b,CUST105918,2023-11-25,Home Loan,430000.0,360,9.05,Debt Consolidation,Business Owner,66100.0,706,5300.0,8.02,Rented,"377, Zachariah Chowk, Tiruvottiyur-597693, Darbhanga, Goa, 218810",43,Other,2,Approved,0,
dc4b7b02-2558-4d2b-bfb0-41c5a495abf3,CUST105984,2024-10-15,Car Loan,675000.0,360,9.12,Wedding,Self-Employed,89800.0,612,1700.0,1.89,Jointly Owned,"H.No. 80, Sane Zila, Katihar 139582, Siwan, Jharkhand, 925468",60,Female,2,Declined,0,
91d5a49b-ca90-4cf7-95cc-6ef09140a0c6,CUST113614,2022-11-11,Education Loan,591000.0,24,14.07,Wedding,Student,112100.0,620,1800.0,1.61,Owned,"27, Seth Path, Warangal-804781, Noida, Andhra Pradesh, 904286",48,Female,4,Declined,0,
5ba2a7bb-59e6-4ff2-9b9e-8f95314eef07,CUST112334,2023-09-01,Personal Loan,866000.0,120,9.26,Debt Consolidation,Retired,10000.0,799,5200.0,52.0,Owned,"53, Tripathi Marg, Mango 400281, Bharatpur, Bihar, 189691",26,Other,0,Approved,0,
