application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
de8db3dd-8815-4b1e-93a5-e9704c150c7d,CUST111412,2025-05-22,Education Loan,967000.0,12,10.12,Education,Business Owner,60100.0,727,400.0,0.67,Jointly Owned,"11, Kapoor Street, Mango 611864, Pallavaram, Bihar, 738434",61,Male,1,Approved,0,
133677ea-fd65-489c-9f95-35ab7ddb603e,CUST112896,2025-02-28,Car Loan,100000.0,360,11.55,Business Expansion,Unemployed,48900.0,725,5100.0,10.43,Owned,"499, Bhatti Marg, Udupi 126038, Kavali, Gujarat, 906356",34,Male,4,Approved,0,
ca28b84a-7fc7-4363-9e51-4c4090a86fcb,CUST119690,2023-03-14,Personal Loan,387000.0,240,11.7,Wedding,Business Owner,61400.0,594,900.0,1.47,Rented,"H.No. 662, Bahl Chowk, Mira-Bhayandar 859943, Bettiah, Manipur, 869449",53,Female,3,Declined,0,
8eb699ec-6db3-4743-bfe8-d5ca4cdb21e9,CUST109853,2025-02-15,Personal Loan,238000.0,60,12.66,Debt Consolidation,Business Owner,34000.0,660,2100.0,6.18,Jointly Owned,"61/375, Rout Path, Tirupati-759147, Bikaner, Kerala, 085471",41,Female,3,Approved,0,
facc96b2-f061-4af9-9850-51ed3387661d,CUST117003,2022-10-22,Personal Loan,454000.0,240,8.84,Business Expansion,Business Owner,48900.0,693,3400.0,6.95,Rented,"H.No. 898, Sathe Marg, Begusarai 871360, Chapra, Rajasthan, 489397",47,Female,4,Approved,0,
7239c4bb-69f3-4d50-9246-cf3a2998c091,CUST117466,2024-05-14,Home Loan,325000.0,60,11.27,Debt Consolidation,Salaried,43400.0,699,5000.0,11.52,Rented,"30/99, Dutta Nagar, Haldia-733591, Darbhanga, Tripura, 114459",51,Male,4,Approved,0,
7b40faa2-1cf9-41d0-9e7b-ae15f4ad546a,CUST119822,2023-10-29,Personal Loan,543000.0,12,13.61,Wedding,Salaried,70500.0,634,1500.0,2.13,Jointly Owned,"44/16, Dewan, Raipur-141207, Secunderabad, Arunachal Pradesh, 534446",65,Female,4,Declined,0,
a36c921b-df17-4363-a45e-7aa605a360d9,CUST118502,2025-05-07,Home Loan,518000.0,240,7.85,Education,Business Owner,11000.0,641,600.0,5.45,Jointly Owned,"445, Dhar Zila, Pali-881949, Bally, Goa, 664434",35,Female,1,Declined,0,
52e30b0c-804a-45cc-8c0c-8e2541b2e1da,CUST110644,2023-06-28,Personal Loan,161000.0,60,9.79,Vehicle Purchase,Salaried,30300.0,677,1000.0,3.3,Rented,"260, Dara Chowk, Narasaraopet-901038, Nadiad, Karnataka, 335710",61,Male,3,Fraudulent - Detected,1,Loan Stacking
e1dd6194-2659-4ff3-840e-a770cdc9fd95,CUST119259,2022-08-23,Personal Loan,178000.0,12,9.31,Vehicle Purchase,Salaried,37000.0,708,3200.0,8.65,Rented,"69/917, Mahajan Zila, Baranagar 906340, Tadepalligudem, Gujarat, 981117",33,Male,2,Approved,0,
