application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
c09119ae-ed79-4cb8-b4a2-56bc8250cfeb,CUST101994,2024-03-04,Personal Loan,746000.0,36,13.75,Medical Emergency,Self-Employed,58800.0,630,3100.0,5.27,Owned,"75/950, Din Street, Chandrapur 633523, Madhyamgram, Rajasthan, 487713",38,Male,0,Declined,0,
5ca25a26-3711-462c-9cd0-be2c30aa8532,CUST110347,2023-03-26,Home Loan,338000.0,36,12.17,Education,Business Owner,85000.0,737,5700.0,6.71,Rented,"51/475, Sengupta, Panihati-760650, Jalandhar, Assam, 489627",52,Other,4,Approved,0,
f2dda08d-a703-487e-9fb3-c340ba48d1ec,CUST104502,2022-11-04,Personal Loan,156000.0,12,13.51,Medical Emergency,Self-Employed,10400.0,680,4700.0,45.19,Owned,"047, Karnik Zila, Giridih-033944, Dewas, Arunachal Pradesh, 372397",61,Female,3,Approved,0,
e5c3238c-06df-42dc-98d7-5e1323ac326b,CUST118763,2025-04-25,Car Loan,122000.0,360,9.05,Vehicle Purchase,Unemployed,23900.0,751,3000.0,12.55,Rented,"H.No. 101, Borde Chowk, Panvel-598465, Madhyamgram, Punjab, 931574",34,Female,4,Approved,0,
2f31a9a4-bebd-4453-8d49-43872a17a17b,CUST112036,2023-02-23,Education Loan,400000.0,120,9.94,Debt Consolidation,Student,43500.0,627,5200.0,11.95,Rented,"42, Bumb Path, Proddatur 752594, Phusro, Andhra Pradesh, 277486",45,Other,3,Declined,0,
f709fb3f-8f06-4865-bfc7-963bfa1cccee,CUST116449,2025-04-22,Home Loan,339000.0,12,11.4,Business Expansion,Student,77200.0,751,3200.0,4.15,Rented,"32/514, Solanki Ganj, Bellary 289539, Meerut, Jharkhand, 674584",60,Female,4,Approved,0,
a24dc0c1-e2be-4289-bd13-caaf2c1ea9ad,CUST110722,2023-05-26,Home Loan,894000.0,36,10.36,Debt Consolidation,Retired,50700.0,737,3000.0,5.92,Rented,"995, Bath Road, Madurai 854290, Durgapur, Karnataka, 183902",39,Male,1,Approved,0,
b4ea51aa-6f94-4a46-b47e-e6ba01a6a15f,CUST116211,2025-02-01,Personal Loan,130000.0,360,7.0,Vehicle Purchase,Student,55000.0,619,6300.0,11.45,Jointly Owned,"H.No. 59, Saxena Path, Tadipatri-734248, Sikar, Maharashtra, 255237",62,Other,2,Declined,0,
a157538b-c414-41d8-be9e-d4f0ce3a10e8,CUST106010,2022-11-09,Home Loan,146000.0,36,10.49,Medical Emergency,Salaried,48500.0,679,600.0,1.24,Rented,"40/979, Luthra Street, Tadipatri 733459, Haridwar, Manipur, 952233",42,Male,2,Approved,0,
6c11d68b-2b9e-4dc4-8820-bb7459caf50a,CUST105251,2024-09-22,Personal Loan,963000.0,24,7.82,Education,Retired,36500.0,760,4800.0,13.15,Jointly Owned,"93, Kala Ganj, Kishanganj 945754, Khandwa, Arunachal Pradesh, 063725",23,Other,2,Approved,0,
