application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
dbbc1847-694c-4cfe-b38e-2d1778eba8d9,CUST109488,2023-08-05,Car Loan,683000.0,24,13.07,Education,Business Owner,38000.0,704,1600.0,4.21,Jointly Owned,"738, Konda Nagar, Jammu-977955, Mahbubnagar, Sikkim, 782055",47,Male,2,Approved,0,
9996e6bb-04b9-4269-bcd8-6989816f6b71,CUST105847,2024-11-19,Business Loan,550000.0,36,11.97,Debt Consolidation,Student,25100.0,663,4000.0,15.94,Rented,"43/00, Taneja Street, Mathura 178790, Ramgarh, Uttarakhand, 060282",26,Other,4,Approved,0,
362d1afe-b47c-41b7-aee7-2a890731a0f2,CUST118171,2024-04-09,Personal Loan,100000.0,12,8.72,Business Expansion,Salaried,63500.0,723,1700.0,2.68,Rented,"35/345, Boase Zila, Karaikudi-576117, Nadiad, Maharashtra, 503569",45,Female,0,Approved,0,
2da350eb-ffef-4225-9cbc-0ab7d532a06a,CUST117553,2023-09-23,Business Loan,412000.0,60,10.2,Education,Business Owner,92100.0,686,2700.0,2.93,Owned,"55/899, Manne Chowk, Mumbai 381349, Gwalior, Gujarat, 800856",60,Male,2,Approved,0,
17a0451e-084a-46f5-9883-7fe70e5ef37d,CUST101721,2024-06-03,Education Loan,747000.0,24,12.58,Wedding,Salaried,43500.0,735,1000.0,2.3,Jointly Owned,"03, Bhatti Nagar, Aligarh-178170, Belgaum, Tamil Nadu, 275888",46,Other,4,Approved,0,
9bbc9461-abf0-4012-8c7a-484611e7452b,CUST108864,2024-09-17,Education Loan,171000.0,360,10.19,Vehicle Purchase,Business Owner,61800.0,699,1200.0,1.94,Rented,"70/675, Sur Marg, Ichalkaranji-348228, Panchkula, Goa, 176809",45,Male,3,Approved,0,
3f9aff2c-af97-4fde-be6f-c918bffeb20e,CUST109407,2023-02-07,Business Loan,487000.0,24,11.21,Vehicle Purchase,Business Owner,39300.0,675,800.0,2.04,Rented,"H.No. 96, Swaminathan Path, Gurgaon 996525, Tenali, Himachal Pradesh, 800276",39,Female,0,Approved,0,
b3a08a86-571d-4969-9788-2baee600ad2f,CUST104211,2024-05-20,Home Loan,435000.0,120,11.26,Vehicle Purchase,Business Owner,36500.0,645,4500.0,12.33,Rented,"140, Anne Circle, Jaunpur 838361, Hazaribagh, Bihar, 274807",21,Male,4,Declined,0,
ffa71e11-85cf-4190-849f-27fcd05c1940,CUST117142,2023-06-07,Education Loan,239000.0,240,7.87,Home Renovation,Student,33600.0,728,1800.0,5.36,Jointly Owned,"92/45, Sethi Nagar, Ahmedabad-163686, Nashik, Arunachal Pradesh, 428651",53,Male,3,Approved,0,
f83670ff-cba2-4517-aa0a-bfa2897edc93,CUST115909,2022-12-02,Business Loan,266000.0,12,11.66,Business Expansion,Student,46300.0,708,4600.0,9.94,Owned,"37, Sampath Nagar, Allahabad 845490, Kurnool, Uttar Pradesh, 114640",46,Other,4,Approved,0,
4d941117-184a-4e23-a1c1-00ee46c41552,CUST103264,2025-01-06,Education Loan,973000.0,120,13.59,Education,Retired,66600.0,779,4600.0,6.91,Rented,"999, Bala Marg, New Delhi-061121, Bangalore, Himachal Pradesh, 796508",47,Other,3,Approved,0,
74376002-dbe2-43d3-b882-43e76ca7ee22,CUST100670,2024-10-04,Personal Loan,335000.0,12,9.94,Vehicle Purchase,Retired,81200.0,796,4900.0,6.03,Jointly Owned,"019, Kapoor Nagar, Tiruvottiyur 339304, Chinsurah, Madhya Pradesh, 380274",51,Other,1,Approved,0,
879506c2-2223-4b6f-acef-5b87752df412,CUST108360,2024-08-24,Car Loan,538000.0,24,14.34,Education,Student,66400.0,762,0.0,0.0,Rented,"H.No. 923, Ray Street, Nashik-622798, Saharsa, Jharkhand, 947503",42,Other,1,Approved,0,
aca2e401-afbd-40fc-820f-86eaac120201,CUST100540,2025-05-21,Education Loan,446000.0,120,10.84,Medical Emergency,Student,70900.0,804,2300.0,3.24,Rented,"801, Chaudhary Street, Asansol 113253, Tenali, Rajasthan, 968436",54,Female,0,Approved,0,
