application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
05ee8fd5-3ec9-4d99-bde9-b5d71c5449cc,CUST102694,2023-11-09,Home Loan,1124000.0,36,7.0,Wedding,Student,58300.0,715,4500.0,7.72,Jointly Owned,"87/415, Wason Path, Malda 764496, Chapra, Goa, 481964",61,Other,4,Approved,0,
4e1c59fa-75c4-456a-81b1-e92e2f3c90a6,CUST117619,2024-10-15,Home Loan,874000.0,36,8.37,Education,Business Owner,118600.0,667,1600.0,1.35,Rented,"95/75, Dewan Marg, Nanded-056783, Silchar, Chhattisgarh, 677826",52,Female,3,Approved,0,
d51e8a16-baa3-4608-9045-439dd1eef867,CUST102510,2024-04-27,Education Loan,912000.0,360,14.27,Home Renovation,Student,62000.0,674,0.0,0.0,Owned,"006, Sunder Nagar, Kozhikode-957377, Junagadh, Telangana, 108945",57,Male,4,Approved,0,
38aab2a1-9ec5-43b9-84a4-0b3a06588e2e,CUST100700,2023-02-20,Business Loan,469000.0,12,8.17,Business Expansion,Salaried,36900.0,680,3900.0,10.57,Jointly Owned,"63, Salvi Ganj, Rourkela 203886, Srinagar, Meghalaya, 080196",36,Other,3,Approved,0,
ac8de9f3-f725-4441-9eab-7e686b9696b8,CUST100650,2025-05-07,Personal Loan,436000.0,12,7.05,Wedding,Student,96200.0,702,0.0,0.0,Owned,"94/842, Wadhwa Road, Phagwara-145788, Vadodara, Tamil Nadu, 152386",50,Other,4,Approved,0,
c08da342-675f-410e-a018-a052e8c10c54,CUST119940,2023-01-01,Education Loan,540000.0,60,13.41,Wedding,Business Owner,32700.0,802,3400.0,10.4,Owned,"H.No. 928, Subramanian Chowk, Bhagalpur 229222, Kalyan-Dombivli, Odisha, 186647",57,Female,2,Approved,0,
340ea17e-5ba9-450a-bbf4-647fb66467c2,CUST103145,2025-04-23,Education Loan,694000.0,24,12.98,Debt Consolidation,Business Owner,61800.0,613,2900.0,4.69,Owned,"91/78, Yogi Nagar, Katni 154580, Vasai-Virar, Mizoram, 001365",24,Female,1,Declined,0,
78156b36-4a53-4c31-aaa1-09b1a9c9f76a,CUST106959,2024-09-04,Home Loan,100000.0,60,11.81,Vehicle Purchase,Unemployed,52400.0,771,4900.0,9.35,Owned,"070, Shenoy Nagar, Rajpur Sonarpur-855915, Bhatpara, Tamil Nadu, 965300",28,Other,1,Approved,0,
55f198b7-0a44-4e34-a78c-d2e93c609cf1,CUST106737,2025-05-12,Education Loan,178000.0,36,9.37,Home Renovation,Business Owner,58300.0,710,2100.0,3.6,Jointly Owned,"H.No. 22, Iyer Chowk, Jehanabad-998941, Bhavnagar, Assam, 259210",46,Male,2,Approved,0,
514b6e1c-e1f2-492f-9cd3-fbf1ed94d6ca,CUST106767,2024-03-28,Home Loan,563000.0,24,8.66,Wedding,Student,57100.0,705,2300.0,4.03,Owned,"196, Dutt Path, Sambalpur 233273, Agra, Tamil Nadu, 465202",33,Female,4,Approved,0,
94ff2b58-9c7a-4e5b-af21-a3ada98c4137,CUST101012,2023-10-26,Home Loan,462000.0,360,10.71,Education,Unemployed,101900.0,691,2900.0,2.85,Owned,"H.No. 627, Chadha Marg, Udaipur 667880, Sultan Pur Majra, Rajasthan, 165228",26,Female,1,Approved,0,
2157f57c-de22-4148-b7f1-63b739e9da3d,CUST101706,2023-08-24,Home Loan,745000.0,60,12.12,Home Renovation,Business Owner,66800.0,665,1500.0,2.25,Owned,"68/144, Kala Zila, Pali-177294, Delhi, Maharashtra, 080585",64,Male,0,Approved,0,
e9bee02f-450c-462e-9ad1-d511ad493919,CUST105979,2025-01-25,Car Loan,395000.0,36,7.29,Home Renovation,Unemployed,62200.0,645,4600.0,7.4,Rented,"944, Kumer Circle, Gaya 114115, Bikaner, West Bengal, 114845",50,Other,0,Declined,0,
50427da8-3b50-4d2d-8c15-2c26628f12d1,CUST105406,2024-04-01,Personal Loan,134000.0,60,11.76,Wedding,Student,11700.0,703,3900.0,33.33,Rented,"78, Dhawan Nagar, Darbhanga 022961, Adoni, Tripura, 314473",45,Male,0,Fraudulent - Undetected,1,Income Misrepresentation
505a791a-77d3-4e1c-a0f3-3ab86656d5bd,CUST108954,2022-06-15,Personal Loan,264000.0,36,12.09,Debt Consolidation,Student,42900.0,738,4900.0,11.42,Rented,"73/91, Lala Road, Ambarnath-980165, Eluru, Himachal Pradesh, 327111",35,Other,3,Approved,0,
2cf1c62e-8649-4f20-acf9-b4d7df6c38fe,CUST115484,2023-08-20,Business Loan,100000.0,120,11.54,Vehicle Purchase,Retired,60700.0,691,4200.0,6.92,Rented,"458, Mann Circle, Faridabad 810099, Nagpur, Arunachal Pradesh, 532007",37,Female,2,Approved,0,
ee54e6f9-e192-468c-90a1-41ea8ab67ed3,CUST114812,2024-02-07,Home Loan,553000.0,24,7.0,Wedding,Salaried,31600.0,622,2600.0,8.23,Rented,"59, Solanki Road, Medininagar 154105, Nanded, Jharkhand, 227252",42,Male,3,Declined,0,
6aa27fc8-b1e7-4047-8d71-67476df92276,CUST106233,2024-10-23,Car Loan,315000.0,60,9.17,Business Expansion,Business Owner,10000.0,651,0.0,0.0,Jointly Owned,"36, Divan Nagar, Katni-140036, Visakhapatnam, Rajasthan, 600742",41,Other,3,Approved,0,
f5056d34-951d-4bbd-b7ea-2b8a3123b786,CUST104919,2023-08-11,Car Loan,969000.0,240,7.62,Medical Emergency,Salaried,82300.0,705,1600.0,1.94,Owned,"83/055, Khatri Circle, Karaikudi 133832, Kollam, Bihar, 573323",63,Other,0,Approved,0,
43ea1528-63c5-4de6-8257-0f0191f7e03d,CUST112191,2025-01-01,Home Loan,630000.0,360,11.86,Home Renovation,Retired,76800.0,663,100.0,0.13,Owned,"931, Sane Path, Thiruvananthapuram 609628, Sagar, Jharkhand, 497044",37,Female,0,Approved,0,
bb117a50-ba82-4f94-b3ec-35c62a59fedc,CUST109400,2022-11-11,Car Loan,824000.0,60,13.54,Education,Student,67900.0,688,6500.0,9.57,Rented,"97/203, Bhatti Street, Bhiwandi-369652, Vellore, Madhya Pradesh, 509136",53,Female,1,Approved,0,
f332981e-6f2b-466b-90c8-1305757f82bd,CUST111338,2023-09-15,Personal Loan,342000.0,36,10.26,Wedding,Retired,134400.0,699,1200.0,0.89,Rented,"H.No. 59, Cherian Circle, Ajmer-063927, Indore, Uttar Pradesh, 905595",38,Male,2,Approved,0,
8c0b188a-a834-48ff-ac50-9a22bc69e7cd,CUST116310,2023-07-22,Home Loan,487000.0,60,9.44,Medical Emergency,Business Owner,54500.0,701,2800.0,5.14,Jointly Owned,"H.No. 774, Deshpande Path, Saharsa-308051, Pali, Kerala, 996454",36,Female,4,Approved,0,
d3b31877-ad95-42d4-82cc-a0aee1957d1d,CUST105897,2023-12-06,Personal Loan,176000.0,24,10.31,Wedding,Salaried,77000.0,715,400.0,0.52,Owned,"35, Gandhi Marg, Siliguri 490509, Ghaziabad, Uttarakhand, 265121",44,Female,4,Approved,0,
e521d933-08a7-49da-9f41-d3c2d46cf0e5,CUST108902,2024-10-10,Business Loan,984000.0,12,16.0,Vehicle Purchase,Business Owner,25600.0,742,4100.0,16.02,Jointly Owned,"14, Chatterjee Chowk, Bally-093694, Ambala, Uttar Pradesh, 610414",42,Other,2,Approved,0,
33adb935-db53-4ae8-ab9a-b9f52544b586,CUST111309,2023-11-05,Education Loan,219000.0,120,12.01,Education,Unemployed,21700.0,648,500.0,2.3,Jointly Owned,"H.No. 317, Hora Marg, Jehanabad-751417, Chinsurah, Kerala, 896074",37,Male,3,Declined,0,
1d4fb0d4-d05d-4473-bb5b-2c34ef9f7810,CUST110714,2023-05-04,Personal Loan,503000.0,240,12.38,Debt Consolidation,Student,43900.0,667,3800.0,8.66,Owned,"H.No. 31, Sheth Ganj, Yamunanagar 821139, Guntur, Goa, 782278",56,Male,4,Approved,0,
6b29c589-1059-491b-acaf-b8a1d2d167bf,CUST115480,2024-10-07,Personal Loan,933000.0,240,10.04,Wedding,Retired,42000.0,674,0.0,0.0,Jointly Owned,"98/240, Mani Road, Karaikudi 428225, Warangal, Karnataka, 631966",47,Female,3,Approved,0,
1b5db073-4b45-4f2e-8fcc-e710a7316f5f,CUST103342,2024-12-22,Home Loan,749000.0,24,11.52,Education,Business Owner,24300.0,727,0.0,0.0,Rented,"H.No. 24, Ray Road, Cuttack 167497, Bettiah, Uttar Pradesh, 839604",40,Female,2,Approved,0,
fc5a807f-682a-4b2f-a665-159cde5d9c04,CUST101243,2023-03-07,Education Loan,744000.0,24,12.41,Business Expansion,Retired,24600.0,656,1200.0,4.88,Owned,"H.No. 423, Saxena Path, Jalgaon 372875, Pallavaram, Odisha, 302656",34,Other,3,Approved,0,
d71a5bc2-6cc0-4f78-a447-50c9d7c6edf8,CUST102234,2022-07-17,Business Loan,720000.0,120,12.95,Education,Retired,19700.0,668,7000.0,35.53,Rented,"37/43, Sha Street, Faridabad 083077, Raebareli, Telangana, 758598",40,Female,4,Approved,0,
0919ca7c-b358-43a4-8a0f-620aa62ba3d6,CUST101417,2022-10-06,Business Loan,848000.0,36,11.62,Medical Emergency,Student,56700.0,718,2400.0,4.23,Rented,"12, Jani Marg, Aligarh 393929, Mangalore, Manipur, 215013",26,Female,4,Approved,0,
0de9ad44-c7c6-4118-a81c-5f88732dc7db,CUST116171,2023-07-12,Home Loan,744000.0,24,8.98,Medical Emergency,Salaried,62700.0,672,4200.0,6.7,Rented,"856, Dube, Thanjavur-920092, Ichalkaranji, Bihar, 045916",40,Female,2,Approved,0,
da56275b-1f84-403c-a249-a7fcd7b66120,CUST102681,2022-12-01,Education Loan,253000.0,60,14.0,Medical Emergency,Retired,42400.0,718,2100.0,4.95,Jointly Owned,"67/45, Sundaram Marg, Bijapur-132815, Solapur, Gujarat, 823329",35,Male,1,Approved,0,
886381d5-ff3e-48cf-9cf5-efcb9c6b1bcc,CUST118639,2022-09-29,Car Loan,424000.0,60,12.0,Home Renovation,Self-Employed,98400.0,699,3000.0,3.05,Owned,"72, Bains Path, Nagaon 512668, Ramagundam, Mizoram, 121481",59,Other,1,Approved,0,
6e4826bc-f586-4044-a8e1-149e671961b9,CUST101272,2025-03-24,Business Loan,772000.0,12,12.86,Home Renovation,Unemployed,22700.0,734,4900.0,21.59,Owned,"H.No. 459, Mall Marg, Jaipur-196804, Ludhiana, Kerala, 112036",43,Other,4,Approved,0,
45a83bc1-6318-40df-b125-6d8fe5b7549a,CUST112741,2022-12-31,Car Loan,558000.0,60,10.88,Vehicle Purchase,Salaried,87600.0,792,0.0,0.0,Rented,"H.No. 46, Dhingra Road, Srikakulam-649944, Salem, Kerala, 809535",53,Other,2,Approved,0,
c75d0ec2-4d25-4b3c-9856-d8fecbb780a4,CUST107750,2025-03-09,Car Loan,247000.0,60,11.21,Debt Consolidation,Retired,50500.0,675,300.0,0.59,Owned,"H.No. 00, Garde Road, Farrukhabad-754094, Surat, West Bengal, 055617",47,Other,1,Approved,0,
1726c0bb-36ca-4a08-8a1a-312357faf219,CUST117269,2024-10-23,Personal Loan,726000.0,36,10.95,Medical Emergency,Business Owner,55300.0,613,2400.0,4.34,Owned,"74/77, Mall Road, Rewa 199657, Morena, Haryana, 621045",40,Male,1,Declined,0,
d252f6db-5e66-4b84-aae9-0ba952de0a35,CUST115378,2024-04-27,Home Loan,578000.0,360,8.86,Wedding,Unemployed,66700.0,680,2700.0,4.05,Rented,"531, Bajwa Road, Meerut-040159, Chinsurah, Mizoram, 996867",37,Male,0,Approved,0,
ad627c1a-9cba-4a2b-b216-f95c041f1900,CUST105922,2022-12-27,Car Loan,728000.0,36,9.74,Business Expansion,Student,66100.0,738,2400.0,3.63,Rented,"30, Dora Chowk, Gorakhpur 664804, Mau, Maharashtra, 109622",21,Other,0,Approved,0,
721ab080-b765-4579-b66f-c7b5ba772129,CUST103510,2022-10-07,Business Loan,397000.0,60,9.39,Wedding,Salaried,80500.0,734,3000.0,3.73,Jointly Owned,"44, Krishna Circle, Gorakhpur 763786, Begusarai, Tripura, 509942",32,Female,3,Approved,0,
ca4cc8f7-b5c1-4b77-b070-321883b133ae,CUST119047,2024-11-03,Business Loan,115000.0,12,11.21,Debt Consolidation,Unemployed,74900.0,677,5400.0,7.21,Rented,"H.No. 39, Madan Ganj, Lucknow 357333, Gandhidham, Bihar, 629348",56,Other,2,Approved,0,
