application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
31ecf84c-e35b-4a0b-a1d5-a3711a79e713,CUST113128,2022-12-06,Home Loan,708000.0,240,10.39,Medical Emergency,Business Owner,16700.0,764,6000.0,35.93,Jointly Owned,"H.No. 084, Chandra Circle, Bally-329667, Unnao, Jharkhand, 703220",48,Female,0,Approved,0,
7633d349-2298-4b41-93ea-0e9cf37f02db,CUST112921,2025-01-31,Home Loan,368000.0,60,8.29,Wedding,Salaried,60100.0,645,2300.0,3.83,Owned,"436, Ratti Marg, Ambarnath 013794, Aurangabad, Arunachal Pradesh, 815650",54,Male,0,Declined,0,
a18b9000-f36f-4337-86fd-2d29e5c2d77b,CUST115729,2025-02-04,Home Loan,182000.0,240,7.0,Vehicle Purchase,Unemployed,37300.0,728,3600.0,9.65,Jointly Owned,"40/78, Tank Marg, Kottayam-379636, Mangalore, Arunachal Pradesh, 801468",49,Other,2,Approved,0,
c9cb554c-981d-49ea-b7a8-5b1bf12b80b7,CUST108414,2022-10-09,Business Loan,950000.0,36,14.39,Medical Emergency,Unemployed,35500.0,586,400.0,1.13,Jointly Owned,"H.No. 45, Dave Street, Gulbarga 277134, Siliguri, Rajasthan, 819311",43,Other,0,Declined,0,
4685f5b8-cc59-40e5-9446-88f77eb713c5,CUST111059,2024-02-12,Car Loan,891000.0,120,9.49,Medical Emergency,Business Owner,70400.0,756,3400.0,4.83,Owned,"H.No. 84, Wason Chowk, Patiala 405364, Kavali, Manipur, 900121",53,Male,0,Approved,0,
37fa99ec-badc-4a20-95f4-c39b23167ed1,CUST110123,2023-12-27,Education Loan,536000.0,360,10.12,Business Expansion,Self-Employed,10000.0,657,6900.0,69.0,Rented,"H.No. 59, Sethi Road, Sikar 698086, Purnia, Uttarakhand, 503344",50,Male,3,Approved,0,
0227b65b-3391-4457-8187-1ea292c55056,CUST110777,2023-02-01,Home Loan,559000.0,240,14.32,Home Renovation,Business Owner,42300.0,682,3400.0,8.04,Rented,"790, Tank Nagar, Karnal 636332, Miryalaguda, Karnataka, 350985",59,Female,4,Approved,0,
355d546b-603a-4743-992d-3bdf8c7658f8,CUST111681,2022-06-22,Personal Loan,626000.0,24,12.7,Home Renovation,Self-Employed,42800.0,759,300.0,0.7,Jointly Owned,"22/90, Aggarwal Marg, Motihari-550422, Phusro, Haryana, 499150",57,Other,4,Approved,0,
dfbd5574-25b7-4c63-bf3a-b48c765cb5ae,CUST107530,2024-11-11,Education Loan,806000.0,36,10.64,Vehicle Purchase,Business Owner,81500.0,795,5000.0,6.13,Jointly Owned,"H.No. 66, Biswas Nagar, Vasai-Virar 623046, Rajkot, Uttar Pradesh, 979821",29,Male,2,Approved,0,
366ba1a6-8b6d-4f7d-9a99-a48f7173dcab,CUST107205,2025-03-17,Home Loan,100000.0,36,10.15,Vehicle Purchase,Business Owner,53900.0,700,3400.0,6.31,Owned,"H.No. 92, Rau Street, Panvel 938806, Agartala, Uttar Pradesh, 311118",26,Female,1,Approved,0,
bf9a566d-09d1-4beb-beab-2bcc2891b4cf,CUST101612,2023-09-03,Personal Loan,502000.0,360,8.65,Home Renovation,Self-Employed,72100.0,618,2000.0,2.77,Jointly Owned,"17/959, Vyas Street, Nanded 312567, Durgapur, Kerala, 385616",54,Other,4,Declined,0,
c5fef782-c0b1-4082-873b-00c93ca05bd1,CUST102643,2024-09-16,Business Loan,632000.0,60,12.53,Education,Self-Employed,33700.0,683,2800.0,8.31,Jointly Owned,"25, Khosla Nagar, Jamnagar 327509, Tirupati, Uttarakhand, 831749",28,Male,1,Approved,0,
388c5dd8-6e46-4ccb-99d4-fc182a67347d,CUST101086,2023-10-26,Home Loan,553000.0,120,10.1,Vehicle Purchase,Salaried,75800.0,678,2200.0,2.9,Rented,"97/64, Choudhury Path, Pudukkottai 551564, Pudukkottai, Madhya Pradesh, 896300",51,Female,3,Approved,0,
