application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
c744b2e2-4444-43a8-8c7f-8c7832ea9df3,CUST106441,2023-07-28,Home Loan,100000.0,60,12.01,Medical Emergency,Business Owner,46800.0,777,4200.0,8.97,Rented,"005, Wagle Zila, Jammu-340902, Ozhukarai, Uttarakhand, 749037",44,Other,4,Approved,0,
bf0fd300-a38c-4e55-901d-02e008d4273a,CUST102522,2023-09-28,Car Loan,685000.0,24,9.16,Home Renovation,Self-Employed,59200.0,668,500.0,0.84,Owned,"74/963, Krishna Zila, Noida-026101, Saharsa, West Bengal, 263231",47,Other,0,Approved,0,
ace10d88-0964-4195-950f-08d80ec00b7c,CUST103303,2022-10-19,Business Loan,1145000.0,24,10.48,Education,Student,24400.0,668,0.0,0.0,Rented,"597, Madan Street, Barasat 674649, Guntur, Kerala, 649987",55,Male,4,Approved,0,
d3b20d18-b200-4282-8d45-e0ad59be52cb,CUST119947,2023-02-23,Personal Loan,793000.0,36,12.64,Debt Consolidation,Retired,55800.0,658,3500.0,6.27,Owned,"H.No. 095, Bora Marg, Lucknow-300914, Srikakulam, Tamil Nadu, 354900",28,Other,3,Approved,0,
42459b6e-36dd-4ef2-80b0-9d5c8e7ec528,CUST106652,2023-03-19,Car Loan,100000.0,12,10.32,Medical Emergency,Business Owner,31300.0,746,3700.0,11.82,Jointly Owned,"75/01, Sachdeva Ganj, Nangloi Jat 984753, Jhansi, Gujarat, 416025",58,Other,2,Approved,0,
cdad76df-b348-4443-9094-2892d23af4e7,CUST107759,2022-08-02,Business Loan,119000.0,36,7.12,Debt Consolidation,Retired,17500.0,771,3300.0,18.86,Jointly Owned,"H.No. 989, Basak Nagar, Tirupati 796827, Karimnagar, Telangana, 518546",54,Female,2,Approved,0,
2855e5a4-adcd-4ea2-9a0e-9cb1fe331ff0,CUST105744,2024-02-09,Home Loan,194000.0,60,7.11,Debt Consolidation,Unemployed,10000.0,745,3100.0,31.0,Owned,"H.No. 03, Chakrabarti Road, Hajipur 941132, Saharsa, Uttar Pradesh, 535984",37,Other,4,Approved,0,
e5dfd7d1-f2b6-4015-954f-bf1dd5d9bce7,CUST118759,2023-03-18,Business Loan,458000.0,24,12.68,Wedding,Student,81100.0,719,2600.0,3.21,Jointly Owned,"79, Rout Chowk, Bidar-155106, Asansol, Uttarakhand, 173489",43,Female,2,Approved,0,
1257fb19-bbc4-483b-8a68-0c635fc12fca,CUST101708,2024-12-18,Car Loan,576000.0,120,10.93,Medical Emergency,Retired,46700.0,652,0.0,0.0,Rented,"47/64, Ramaswamy Zila, Giridih-832519, Gwalior, Andhra Pradesh, 633492",59,Female,2,Approved,0,
e37578ee-44f1-4007-834f-4193e89ff7e3,CUST115439,2024-12-26,Personal Loan,345000.0,360,10.64,Vehicle Purchase,Business Owner,91400.0,713,1800.0,1.97,Owned,"59, D’Alia Circle, Chandigarh-460284, Nanded, Kerala, 112942",36,Female,0,Approved,0,
3469ca92-ed27-4576-bd12-2b29c3f6cc73,CUST111591,2022-12-08,Business Loan,694000.0,24,9.23,Home Renovation,Salaried,21000.0,687,1100.0,5.24,Rented,"883, Gandhi Circle, Tadepalligudem-593539, Nandyal, Maharashtra, 359095",45,Female,4,Approved,0,
e367dc60-564b-4ee6-b3ea-1a03166beff9,CUST118374,2024-05-20,Personal Loan,872000.0,360,10.84,Debt Consolidation,Retired,72600.0,639,1100.0,1.52,Owned,"57/634, Biswas Chowk, Miryalaguda 265080, Muzaffarnagar, Bihar, 113293",58,Male,0,Declined,0,
0aea5c93-ebb2-4a41-8efa-761e161bb131,CUST115228,2025-04-13,Home Loan,264000.0,24,12.86,Home Renovation,Business Owner,41500.0,769,1100.0,2.65,Jointly Owned,"55, Bhattacharyya Ganj, Srikakulam 629493, Junagadh, Uttarakhand, 874598",31,Female,1,Approved,0,
0f305ead-2e13-4559-b4e7-d7177f54b92c,CUST113413,2022-12-05,Education Loan,606000.0,120,9.27,Home Renovation,Business Owner,74900.0,721,4100.0,5.47,Owned,"54, Dara Path, Khandwa-747279, Thoothukudi, Arunachal Pradesh, 142539",46,Male,2,Approved,0,
ea9564e1-ca06-4700-b92a-ef2932aa0a10,CUST113009,2022-11-19,Business Loan,762000.0,36,10.93,Home Renovation,Retired,41400.0,676,3400.0,8.21,Jointly Owned,"73, Upadhyay Zila, Chandigarh-853470, Belgaum, Telangana, 352608",63,Male,2,Approved,0,
bc8dd386-f0c3-46de-9b86-d86143a7fdc3,CUST109764,2024-10-26,Home Loan,508000.0,12,8.58,Medical Emergency,Retired,53700.0,661,2100.0,3.91,Jointly Owned,"081, Bala, Karimnagar-830586, Orai, Tripura, 169369",33,Female,3,Approved,0,
c69cd5d3-8e6e-49e8-9bfa-293c844018c6,CUST103128,2024-10-16,Business Loan,740000.0,360,12.26,Home Renovation,Business Owner,51800.0,740,1200.0,2.32,Rented,"04/06, Bala Street, Muzaffarnagar-102301, Faridabad, Telangana, 132633",52,Other,2,Approved,0,
7025ba1e-3ff4-4c71-8afe-142af4b1779a,CUST112235,2022-08-07,Education Loan,464000.0,360,10.69,Medical Emergency,Retired,36200.0,723,1000.0,2.76,Jointly Owned,"H.No. 171, Jain Zila, Jaipur 377854, Madurai, Jharkhand, 163755",42,Other,3,Approved,0,
fb3a6f3f-e4e9-4ace-b2c5-f1d9a2bbb2fe,CUST100467,2024-11-23,Personal Loan,100000.0,360,8.34,Business Expansion,Retired,68900.0,766,3000.0,4.35,Owned,"H.No. 80, Ram, Solapur 273034, Tiruchirappalli, Karnataka, 262446",53,Other,4,Approved,0,
5c1416fd-c0b8-4f4c-a2d4-68eccb035cee,CUST119081,2024-06-14,Business Loan,567000.0,60,8.41,Debt Consolidation,Self-Employed,38300.0,764,2100.0,5.48,Owned,"78/20, Contractor Nagar, Patiala-363453, Rajkot, Assam, 440109",32,Male,1,Approved,0,
93b92b96-3451-4977-bd83-ad86dc579d0d,CUST112542,2025-02-08,Education Loan,155000.0,12,8.85,Home Renovation,Salaried,41900.0,662,3000.0,7.16,Jointly Owned,"H.No. 489, Shankar Path, Khora  438348, Jamalpur, Punjab, 900093",39,Other,1,Approved,0,
43906e36-4e61-4c8e-9a71-db8eb482f258,CUST104281,2024-11-16,Business Loan,100000.0,36,10.04,Vehicle Purchase,Self-Employed,12200.0,722,2300.0,18.85,Jointly Owned,"H.No. 802, Acharya Road, Solapur 243271, Medininagar, Gujarat, 819046",33,Female,4,Approved,0,
6f642eb1-3740-45cb-b63a-6545f50e7fb7,CUST108378,2023-07-17,Home Loan,341000.0,36,9.82,Wedding,Unemployed,70200.0,644,500.0,0.71,Jointly Owned,"69/466, Sarkar Street, Kadapa-448699, Rajpur Sonarpur, Uttar Pradesh, 269972",35,Female,2,Declined,0,
